"Sewers, Hand","32,310",2.2,18.55,"38,580",0.6,13.86,14.48,17.89,22,23.77,"28,820","30,120","37,200","45,760","49,440",,
Sewing Machine Operators,"6,100",6.1,20.99,"43,660",1.7,13.95,16.51,18.48,23.55,29.19,"29,010","34,330","38,430","48,980","60,710",,
Sewing Machine Operators,"18,740",4.4,18.98,"39,480",0.9,13.86,14.46,17.78,22.08,27.97,"28,820","30,070","36,990","45,920","58,180",,
Sheet Metal Workers,"25,840",2.5,21.06,"43,800",0.8,14,16.43,20.49,23.54,29.31,"29,110","34,180","42,610","48,960","60,960",,
Ship and Boat Captains and Operators,"145,290",1.2,19.77,"41,120",0.4,13.41,14.5,18.16,22.91,28.76,"27,890","30,160","37,770","47,640","59,830",,
Ship Engineers,"40,810",4,17.82,"37,060",1.3,11.46,14.23,17.59,22.03,23.34,"23,840","29,610","36,590","45,820","48,550",,
"Shipping, Receiving, and Inventory Clerks","157,400",1.3,13.38,"27,830",0.3,9.97,11.08,13.63,14.34,17.45,"20,740","23,040","28,350","29,820","36,300",,
Shoe and Leather Workers and Repairers,"26,910",3.6,13.52,"28,110",0.7,10.38,11.2,13.79,14.34,17.39,"21,580","23,290","28,680","29,820","36,160",,
Shuttle Drivers and Chauffeurs,"116,220",1.6,14.85,"30,880",0.4,10.72,12.56,14.27,17.35,18.47,"22,290","26,120","29,690","36,100","38,420",,
Skincare Specialists,"5,620",5.7,16.77,"34,890",2.1,11.23,13.63,15.12,18.32,23.08,"23,360","28,350","31,450","38,100","48,010",,
Slaughterers and Meat Packers,"3,610",9.7,14.38,"29,920",4.2,10.08,11.27,13.73,16.58,18.29,"20,970","23,440","28,560","34,490","38,030",,
Social and Community Service Managers,"4,170",9.7,15.07,"31,350",1.4,10.72,12.66,14.39,17.56,18.59,"22,290","26,330","29,930","36,530","38,660",,
Social and Community Service Managers,"17,270",7.2,17.03,"35,430",1.9,10.61,13.41,15.11,18.59,27.64,"22,070","27,900","31,420","38,660","57,480",,
Social Science Research Assistants,"6,240",6.5,15.36,"31,940",1,11.13,13.63,14.39,17.63,19.43,"23,140","28,350","29,930","36,670","40,420",,
Social Science Research Assistants,"11,970",3,15.91,"33,100",0.8,11.06,13.63,14.41,17.86,22.5,"23,010","28,350","29,960","37,150","46,800",,
"Social Sciences Teachers, Postsecondary","16,330",2.4,16.17,"33,640",0.7,11.4,13.96,16.34,17.87,21.86,"23,720","29,030","33,990","37,170","45,460",,
"Social Sciences Teachers, Postsecondary, All Other","22,160",1.9,15.89,"33,050",0.8,12.53,13.95,14.44,17.78,19.39,"26,060","29,020","30,020","36,990","40,340",,
"Social Scientists and Related Workers, All Other","14,040",4.4,19.52,"40,600",1.1,13.96,14.78,18.05,22.81,28.61,"29,030","30,750","37,550","47,440","59,520",,
"Social Work Teachers, Postsecondary","3,220",7.3,30.81,"64,070",4,14.19,18.09,28.2,38.24,50.05,"29,500","37,630","58,650","79,540","104,110",,
Social Workers,"28,020",2.7,18.38,"38,220",0.7,11.39,14.3,17.99,22.22,25.09,"23,700","29,750","37,420","46,210","52,190",,
"Social Workers, All Other","12,750",5.6,15.79,"32,840",1.1,11.06,13.23,14.31,17.83,22.29,"22,990","27,520","29,750","37,080","46,370",,
"Sociology Teachers, Postsecondary","93,070",1.8,19.27,"40,070",0.5,13.56,14.46,18.05,22.67,28,"28,200","30,070","37,540","47,160","58,250",,
Software Developers,"16,300",2.8,17.94,"37,310",0.8,12.59,14.23,17.59,21.41,23.43,"26,200","29,610","36,580","44,520","48,730",,
Soil and Plant Scientists,340,22.3,28.87,"60,040",4.6,17.82,22.55,29.22,36.51,38.38,"37,070","46,910","60,780","75,940","79,830",,
Solar Photovoltaic Installers,210,17.8,24.53,"51,020",4.7,14.46,18.13,22.56,30.14,37.16,"30,070","37,710","46,920","62,680","77,280",,
Sound Engineering Technicians,"45,350",1.8,16.96,"35,280",0.5,11.27,14,16.99,18.31,22.75,"23,430","29,120","35,340","38,090","47,320",,
Special Education Teachers,"67,210",1.9,17.1,"35,560",0.4,11.52,14.13,17.35,18.36,22.76,"23,960","29,390","36,090","38,190","47,330",,
"Special Education Teachers, Kindergarten and Elementary School","7,910",5.8,17.35,"36,080",1.2,11.39,14,17.12,19.98,24.03,"23,700","29,120","35,610","41,550","49,990",,
"Special Education Teachers, Secondary School","4,820",1.1,53.47,"111,220",0.5,38.33,47.3,50.13,61.03,63.92,"79,720","98,390","104,260","126,950","132,960",,
Special Effects Artists and Animators,"9,660",3,45.92,"95,520",0.6,29.65,38.11,47.37,52.49,62.45,"61,670","79,270","98,530","109,180","129,900",,
Speech-Language Pathologists,"28,960",1.8,40.26,"83,740",0.6,23.37,30.23,38.87,48.24,53.17,"48,610","62,890","80,850","100,340","110,590",,
Stationary Engineers and Boiler Operators,"29,820",2.3,33.9,"70,510",0.6,21.28,23.93,30.53,38.81,48.41,"44,260","49,760","63,500","80,730","100,690",,
Statistical Assistants,"121,150",1.3,25.15,"52,320",0.5,14.46,18.14,23.02,29.2,37.1,"30,070","37,720","47,880","60,740","77,170",,
Statisticians,"21,740",3.4,33.18,"69,020",1,18.44,23.52,33.75,39.06,48.06,"38,340","48,920","70,200","81,250","99,960",,
Stockers and Order Fillers,"15,110",3.7,37.01,"76,970",1.2,22.82,29.53,37.43,46.25,49.72,"47,470","61,410","77,850","96,200","103,420",,
Stonemasons,"34,230",2.7,38.7,"80,500",0.5,24.66,30.94,38.24,47.13,48.94,"51,290","64,350","79,540","98,030","101,780",,
Structural Iron and Steel Workers,"15,420",3.6,26.67,"55,480",1.3,14.3,18.31,24.16,32.05,38.59,"29,750","38,070","50,250","66,670","80,270",,
Structural Metal Fabricators and Fitters,"106,170",1.5,25.22,"52,450",0.8,14.51,18.08,23.12,29.66,38.03,"30,180","37,610","48,090","61,690","79,100",,
"Substance Abuse, Behavioral Disorder, and Mental Health Counselors","48,620",2.1,22.62,"47,060",0.7,14.27,17.67,22.13,26.28,31.56,"29,680","36,750","46,030","54,650","65,650",,
"Substitute Teachers, Short-Term","31,800",2.4,20.57,"42,790",0.7,14,15.98,18.63,23.32,28.83,"29,120","33,240","38,760","48,500","59,970",,
Subway and Streetcar Operators,"15,680",5.1,17.3,"35,990",1.2,11.76,14.31,17.15,18.71,22.95,"24,470","29,750","35,670","38,910","47,730",,
Subway and Streetcar Operators,"108,440",1.6,20.43,"42,490",0.4,14.06,16.39,18.47,23.01,28.83,"29,250","34,090","38,420","47,850","59,970",,
Supervisors of Construction and Extraction Workers,"7,920",5.9,16.51,"34,330",1.4,11.17,13.51,14.54,18.14,22.92,"23,240","28,100","30,230","37,740","47,680",,
"Supervisors of Farming, Fishing, and Forestry Workers","55,930",1.6,19.23,"40,010",0.4,13.94,15.05,18.18,22.73,23.9,"28,990","31,310","37,810","47,280","49,710",,
Supervisors of Food Preparation and Serving Workers,"56,570",2.1,19.25,"40,050",0.4,13.89,14.56,18.1,22.81,27.2,"28,890","30,280","37,660","47,430","56,580",,
Supervisors of Office and Administrative Support Workers,"14,180",2.5,21.11,"43,910",0.7,14.09,17.34,21.01,23.65,29.15,"29,310","36,070","43,710","49,200","60,640",,
Supervisors of Production Workers,"551,380",0.8,21.54,"44,810",0.3,13.86,15.16,18.55,23.78,30.27,"28,820","31,540","38,580","49,450","62,970",,
Supervisors of Sales Workers,"24,350",3.7,22.64,"47,090",1.3,13,17.06,22.42,28.01,33.15,"27,030","35,490","46,640","58,260","68,960",,
Surface Mining Machine Operators and Earth Drillers,"34,150",2.6,22.75,"47,320",1,14.23,17.39,22,27.76,34.49,"29,600","36,160","45,770","57,730","71,740",,
Surgeons,"15,300",6.5,22.27,"46,320",1.8,14.43,17.28,21.77,24.03,31.25,"30,010","35,940","45,280","49,970","65,000",,
"Surgeons, All Other","18,930",4.8,18.71,"38,910",1.6,13.5,14.43,17.92,22.22,27.01,"28,080","30,010","37,270","46,210","56,190",,
Surgical Technologists,"358,640",1.1,17.67,"36,750",0.3,12,14.06,17.29,20.22,23.38,"24,960","29,250","35,960","42,050","48,620",,
Survey Researchers,"11,850",4.5,18.39,"38,250",1.1,12.59,14.43,17.95,22.04,24.39,"26,190","30,010","37,330","45,850","50,720",,
Surveying and Mapping Technicians,"145,410",1.6,21.11,"43,900",0.4,14.16,17.04,18.81,23.31,29.01,"29,460","35,430","39,130","48,480","60,330",,
Surveyors,"24,020",2.2,22.07,"45,910",0.6,14.34,17.35,19.17,26.88,34.74,"29,830","36,100","39,870","55,910","72,260",,
"Switchboard Operators, Including Answering Service","5,740",6.2,19.37,"40,300",1.8,12.58,14.27,17.59,22.34,29.16,"26,170","29,690","36,590","46,460","60,650",,
"Tailors, Dressmakers, and Custom Sewers","157,840",1.4,22.23,"46,240",0.3,14.53,18.03,22.42,24.34,29.73,"30,220","37,510","46,640","50,630","61,840",,
"Tailors, Dressmakers, and Sewers","25,800",1.9,29.98,"62,360",0.6,18.41,23.16,29.22,36.8,41.8,"38,290","48,160","60,780","76,540","86,940",,
"Tank Car, Truck, and Ship Loaders","12,510",4.8,18.55,"38,580",1.2,12.94,14.34,18.09,22.35,23.55,"26,920","29,820","37,630","46,480","48,980",,
Tapers,"13,580",3.2,17.22,"35,820",0.8,12.42,14.06,16.87,18.72,22.76,"25,840","29,250","35,090","38,940","47,330",,
"Tax Examiners and Collectors, and Revenue Agents","7,500",2.4,20.63,"42,910",0.5,14.04,16.9,19.42,23.24,28.83,"29,200","35,150","40,390","48,330","59,970",,
"Tax Examiners, Collectors and Preparers, and Revenue Agents","7,110",10.6,17.77,"36,970",1.7,11.47,14.16,17.59,21.13,23.74,"23,860","29,460","36,590","43,950","49,390",,
Tax Preparers,"38,420",2.7,18.76,"39,020",0.6,13.86,14.55,18.03,22.22,24.76,"28,820","30,270","37,500","46,210","51,500",,
Taxi Drivers,"87,480",1.7,21.24,"44,180",0.5,14.17,17.5,21.55,23.39,29.51,"29,480","36,390","44,820","48,640","61,380",,
"Teachers and Instructors, All Other","17,240",2.2,23,"47,840",0.6,14.66,18.09,23.05,28.9,29.03,"30,500","37,630","47,940","60,110","60,390",,
Teaching Assistants,"202,860",1.3,15.82,"32,910",0.4,10.98,13.59,14.42,17.85,22.23,"22,830","28,260","30,000","37,120","46,230",,
"Teaching Assistants, Except Postsecondary","204,500",1.6,17.42,"36,230",0.5,11.39,13.87,15.83,19.01,24.03,"23,700","28,840","32,930","39,530","49,980",,
Telecommunications Line Installers and Repairers,"8,590",3.4,29.84,"62,080",0.8,18.67,23.17,25.74,38.38,39.64,"38,830","48,180","53,540","79,830","82,450",,
Telemarketers,"549,260",0.5,28.16,"58,580",0.2,17.7,20.5,26.37,33.73,39.54,"36,820","42,640","54,850","70,160","82,240",,
Telephone Operators,"81,310",0.9,*,"198,190",0.4,*,*,*,*,*,"100,110","126,470","202,180",#,#,TRUE,
"Television, Video, and Film Camera Operators and Editors","42,770",2.6,*,"115,080",1.6,*,*,*,*,*,"50,080","75,370","99,640","134,110","205,940",TRUE,
Tellers,"21,230",0.5,61.5,"127,920",0.2,34.56,43.43,62.38,78.7,89.42,"71,880","90,330","129,750","163,700","185,990",,
Terrazzo Workers and Finishers,"12,610",2.9,26.13,"54,360",0.9,14.79,18.26,23.02,30.46,39.38,"30,770","37,990","47,880","63,350","81,910",,
"Textile Cutting Machine Setters, Operators, and Tenders","96,900",0.3,*,"62,280",0.2,*,*,*,*,*,"37,020","48,780","61,640","76,920","81,400",TRUE,
"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders","11,710",5.7,14.93,"31,060",2.2,10.8,11.69,14,16.69,22.47,"22,460","24,320","29,120","34,720","46,740",,
"Textile, Apparel, and Furnishings Workers, All Other","477,020",2.4,15.37,"31,970",0.8,8.83,10.85,14.08,18.18,23.01,"18,360","22,570","29,280","37,810","47,850",,
Therapists,"1,903,420",0.5,24.2,"50,340",0.3,14.77,18.54,23.23,28.82,34.97,"30,710","38,570","48,310","59,950","72,730",,
"Therapists, All Other","1,010,040",0.7,20.5,"42,630",0.3,11.72,14.59,18.4,23.46,31.49,"24,380","30,350","38,280","48,790","65,500",,
Timing Device Assemblers and Adjusters,"361,420",1.2,18.63,"38,750",0.7,9.55,14.18,18.23,22.84,26.05,"19,860","29,490","37,910","47,520","54,190",,
Timing Device Assemblers and Adjusters,"145,720",1.2,24.67,"51,310",0.4,14.56,18.31,23.37,30,37.33,"30,290","38,080","48,620","62,400","77,640",,
Tire Builders,"175,660",1.2,15.66,"32,570",0.3,10.92,12.7,14.42,17.79,22.11,"22,710","26,420","30,000","37,010","45,980",,
Tire Repairers and Changers,"13,950",4,14.45,"30,050",1.6,10.1,11.51,14.09,16.16,18.59,"21,010","23,950","29,310","33,620","38,670",,
Tool and Die Makers,"48,690",3.3,17.51,"36,410",1.7,9.84,11.88,14.71,22.01,28.67,"20,470","24,710","30,600","45,790","59,640",,
Top Executives,"38,980",1.3,35.07,"72,940",1,23.45,30.01,38.34,39.45,40.44,"48,780","62,410","79,740","82,050","84,120",,
Tour and Travel Guides,"4,460",4.5,27.92,"58,070",1,18.53,22.77,29.37,31.01,38.11,"38,550","47,350","61,090","64,500","79,270",,
Tour and Travel Guides,"16,200",1.2,30.31,"63,050",0.5,21.28,29.15,30.69,30.98,38.65,"44,260","60,620","63,840","64,440","80,400",,
Traffic Technicians,"48,030",0.4,32.21,"66,990",0.2,23.54,29.43,30.75,37.36,39.64,"48,950","61,220","63,960","77,710","82,460",,
Training and Development Managers,"10,310",1.1,34.38,"71,520",0.6,23.08,29.33,39.03,39.42,39.5,"48,010","61,000","81,180","81,980","82,160",,
Training and Development Specialists,"1,140",12.3,26.03,"54,140",3.4,16.43,18.46,22.88,30.54,37.39,"34,170","38,400","47,590","63,530","77,770",,
Transportation Inspectors,"26,610",3.7,27.79,"57,800",2.7,14,17.01,22.46,29.53,37.67,"29,120","35,380","46,720","61,430","78,340",,
Transportation Security Screeners,"33,490",3.4,47.27,"98,330",1.8,17.91,28.56,39.25,58.9,76.77,"37,240","59,400","81,640","122,520","159,690",,
Transportation Service Attendants,"2,740",11,21.35,"44,410",2.8,13.63,15.68,18.59,24.53,32.04,"28,350","32,620","38,670","51,020","66,640",,
"Transportation, Storage, and Distribution Managers","7,650",4.2,46.59,"96,910",2.2,23.76,30.93,39.62,50.92,67.02,"49,420","64,330","82,410","105,910","139,410",,
Travel Agents,"4,040",5,21.52,"44,760",1.6,13.18,13.8,21.82,28.49,30.93,"27,400","28,690","45,390","59,250","64,330",,
Tutors,"91,160",3.6,14.04,"29,210",0.9,9.6,11.26,14.06,14.96,18.18,"19,970","23,410","29,240","31,110","37,800",,
"Umpires, Referees, and Other Sports Officials","111,480",1.7,14.4,"29,960",0.3,11.05,12,14.1,14.92,18.18,"22,980","24,960","29,330","31,030","37,810",,
Underground Mining Machine Operators,"12,170",6.7,18.58,"38,640",1.4,13.42,14.42,17.5,21.48,28.26,"27,920","29,990","36,390","44,670","58,790",,
Upholsterers,"7,770",6.3,25.58,"53,210",2,17.52,18.51,23.37,29.77,38.4,"36,450","38,500","48,610","61,920","79,880",,
Urban and Regional Planners,"25,070",2,37.32,"77,620",1.1,17.8,24.41,38.35,47.25,59.71,"37,030","50,780","79,770","98,280","124,200",,
"Ushers, Lobby Attendants, and Ticket Takers","21,240",7.1,16.53,"34,380",1.6,11.99,14.04,14.65,18.74,22.51,"24,930","29,210","30,470","38,980","46,820",,
Veterinarians,"13,750",4.7,19.23,"39,990",1.3,11.18,14.19,17.73,23.34,29.55,"23,250","29,520","36,880","48,540","61,450",,
Veterinary Technologists and Technicians,"28,650",2.8,17.8,"37,010",0.5,13.84,14.26,17.51,19.47,23.53,"28,790","29,650","36,420","40,490","48,950",,
Waiters and Waitresses,"43,400",3.7,31.38,"65,270",1.4,18.02,23.15,29.92,37.47,47.35,"37,490","48,140","62,240","77,930","98,490",,
Water and Wastewater Treatment Plant and System Operators,"1,650",10.1,24.29,"50,530",2.8,17.04,18.39,22.22,29.68,36.83,"35,440","38,250","46,210","61,740","76,610",,
Water Transportation Workers,"2,610",6.4,28.1,"58,450",1.8,14.69,18.18,25.14,37.49,47.9,"30,560","37,820","52,300","77,980","99,640",,
Web Developers,"758,290",0.7,19.69,"40,950",0.2,14.36,17.31,18.45,22.71,25.5,"29,860","36,000","38,380","47,230","53,040",,
"Weighers, Measurers, Checkers, and Samplers, Recordkeeping","351,960",0.7,14.69,"30,550",0.3,10.52,11.62,14.08,16.65,18.67,"21,890","24,180","29,280","34,620","38,830",,
"Welders, Cutters, Solderers, and Brazers","2,729,010",0.6,16.8,"34,950",0.2,11.62,14.06,15.02,18.26,22.89,"24,180","29,240","31,230","37,970","47,600",,
"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders","60,880",2.4,17.63,"36,660",0.4,12.73,14.38,17.79,18.97,23.24,"26,480","29,920","37,010","39,460","48,350",,
"Welding, Soldering, and Brazing Workers","585,270",1,14.88,"30,950",0.3,11.07,12.54,14.39,17.34,18.38,"23,030","26,090","29,940","36,060","38,220",,
Wellhead Pumpers,"2,451,430",0.4,15.87,"33,020",0.2,11.28,13.63,14.48,18.02,22.01,"23,460","28,350","30,110","37,470","45,770",,
Wind Turbine Service Technicians,"2,910",6.1,32.27,"67,130",1.6,18.51,23.75,34,38.7,43.63,"38,490","49,400","70,720","80,500","90,740",,
Woodworkers,"10,600",7.2,26.15,"54,400",2.4,16.41,18.67,23.84,31.12,38.38,"34,120","38,830","49,580","64,740","79,830",,
"Woodworkers, All Other","16,040",7,32.29,"67,170",1.7,18.55,23.94,30.64,38.23,45.21,"38,590","49,790","63,740","79,520","94,050",,
"Woodworking Machine Setters, Operators, and Tenders, Except Sawing","126,050",1.5,20.57,"42,780",0.7,11.99,14.56,18.51,23.5,29.96,"24,950","30,270","38,500","48,870","62,310",,
Writers and Authors,"12,090",6.8,26.6,"55,330",2.6,15.91,18.54,23.75,37.31,38.39,"33,090","38,570","49,390","77,610","79,860",,
Zoologists and Wildlife Biologists,"22,470",4.7,19.32,"40,190",1.8,13.68,14.4,17.38,22.78,29.24,"28,450","29,960","36,150","47,380","60,830",,
